50.7574698 3.8379570 657.7 135.0 0.0 0.0
50.7574193 3.8375764 660.5 135.0 0.0 0.0
50.7573657 3.8371959 663.4 135.0 0.0 0.0
50.7573091 3.8368153 666.2 135.0 0.0 0.0
50.7572494 3.8364347 669.1 135.0 0.0 0.0
50.7571868 3.8360542 671.9 135.0 0.0 0.0
50.7571214 3.8356736 674.7 135.0 0.0 0.0
50.7570531 3.8352930 677.4 135.0 0.0 0.0
50.7569822 3.8349125 680.2 135.0 0.0 0.0
50.7569086 3.8345319 682.9 135.0 0.0 0.0
50.7568325 3.8341513 685.6 135.0 0.0 0.0
50.7567539 3.8337708 688.3 135.0 0.0 0.0
50.7566729 3.8333902 690.9 135.0 0.0 0.0
50.7565896 3.8330096 693.5 135.0 0.0 0.0
50.7565042 3.8326291 696.1 135.0 0.0 0.0
50.7564166 3.8322485 698.7 135.0 0.0 0.0
50.7563270 3.8318679 701.2 135.0 0.0 0.0
50.7562356 3.8314874 703.7 135.0 0.0 0.0
50.7561423 3.8311068 706.2 135.0 0.0 0.0
50.7560473 3.8307262 708.6 135.0 0.0 0.0
50.7559508 3.8303457 711.0 135.0 0.0 0.0
50.7558528 3.8299651 713.4 135.0 0.0 0.0
50.7557534 3.8295845 715.7 135.0 0.0 0.0
50.7556527 3.8292040 718.0 135.0 0.0 0.0
50.7555510 3.8288234 720.3 135.0 0.0 0.0
50.7554482 3.8284429 722.6 135.0 0.0 0.0
50.7553445 3.8280623 724.8 135.0 0.0 0.0
50.7552400 3.8276817 726.9 135.0 0.0 0.0
50.7551348 3.8273012 729.1 135.0 0.0 0.0
50.7550291 3.8269206 731.2 135.0 0.0 0.0
50.7549230 3.8265401 733.3 135.0 0.0 0.0
50.7548166 3.8261595 735.3 135.0 0.0 0.0
50.7547100 3.8257790 737.3 135.0 0.0 0.0
50.7546033 3.8253984 739.3 135.0 0.0 0.0
50.7544967 3.8250178 741.2 135.0 0.0 0.0
50.7543903 3.8246373 743.1 135.0 0.0 0.0
50.7542842 3.8242567 744.9 135.0 0.0 0.0
50.7541785 3.8238762 746.8 135.0 0.0 0.0
50.7540733 3.8234956 748.6 135.0 0.0 0.0
50.7539689 3.8231151 750.3 135.0 0.0 0.0
50.7538652 3.8227345 752.0 135.0 0.0 0.0
50.7537624 3.8223540 753.7 135.0 0.0 0.0
50.7536606 3.8219734 755.4 135.0 0.0 0.0
50.7535600 3.8215929 757.0 135.0 0.0 0.0
50.7534606 3.8212123 758.6 135.0 0.0 0.0
50.7533626 3.8208318 760.2 135.0 0.0 0.0
50.7532660 3.8204512 761.7 135.0 0.0 0.0
50.7531711 3.8200707 763.2 135.0 0.0 0.0
50.7530778 3.8196901 764.7 135.0 0.0 0.0
50.7529863 3.8193096 766.1 135.0 0.0 0.0
50.7528967 3.8189290 767.5 135.0 0.0 0.0
50.7528092 3.8185485 768.9 135.0 0.0 0.0
50.7527237 3.8181680 770.3 135.0 0.0 0.0
50.7526404 3.8177874 771.6 135.0 0.0 0.0
50.7525595 3.8174069 772.9 135.0 0.0 0.0
50.7524809 3.8170263 774.2 135.0 0.0 0.0
50.7524047 3.8166458 775.4 135.0 0.0 0.0
50.7523311 3.8162652 776.7 135.0 0.0 0.0
50.7522602 3.8158847 777.9 135.0 0.0 0.0
50.7521920 3.8155042 779.1 135.0 0.0 0.0
50.7521265 3.8151236 780.2 135.0 0.0 0.0
50.7520639 3.8147431 781.4 135.0 0.0 0.0
50.7520043 3.8143625 782.5 135.0 0.0 0.0
