51.2391667 3.9008333 1325.0 135.0 0.0 0.0
51.2390000 3.9010000 1330.0 135.0 0.0 0.0
51.2388333 3.9011667 1335.0 135.0 0.0 0.0
51.2386667 3.9013333 1340.0 135.0 0.0 0.0
51.2385000 3.9015000 1345.0 135.0 0.0 0.0
51.2383333 3.9016667 1350.0 135.0 0.0 0.0
51.2381667 3.9018333 1355.0 135.0 0.0 0.0
51.2380000 3.9020000 1360.0 135.0 0.0 0.0
51.2378333 3.9021667 1365.0 135.0 0.0 0.0
51.2376667 3.9023333 1370.0 135.0 0.0 0.0
51.2375000 3.9025000 1375.0 135.0 0.0 0.0
51.2373333 3.9026667 1380.0 135.0 0.0 0.0
51.2371667 3.9028333 1385.0 135.0 0.0 0.0
51.2370000 3.9030000 1390.0 135.0 0.0 0.0
51.2368333 3.9031667 1395.0 135.0 0.0 0.0
51.2366667 3.9033333 1400.0 135.0 0.0 0.0
51.2365000 3.9035000 1405.0 135.0 0.0 0.0
51.2363333 3.9036667 1410.0 135.0 0.0 0.0
51.2361667 3.9038333 1415.0 135.0 0.0 0.0
51.2360000 3.9040000 1420.0 135.0 0.0 0.0
51.2358333 3.9041667 1425.0 135.0 0.0 0.0
51.2356667 3.9043333 1430.0 135.0 0.0 0.0
51.2355000 3.9045000 1435.0 135.0 0.0 0.0
51.2353333 3.9046667 1440.0 135.0 0.0 0.0
51.2351667 3.9048333 1445.0 135.0 0.0 0.0
51.2350000 3.9050000 1450.0 135.0 0.0 0.0
51.2348333 3.9051667 1455.0 135.0 0.0 0.0
51.2346667 3.9053333 1460.0 135.0 0.0 0.0
51.2345000 3.9055000 1465.0 135.0 0.0 0.0
51.2343333 3.9056667 1470.0 135.0 0.0 0.0
51.2341667 3.9058333 1475.0 135.0 0.0 0.0
51.2340000 3.9060000 1480.0 135.0 0.0 0.0
51.2338333 3.9061667 1485.0 135.0 0.0 0.0
51.2336667 3.9063333 1490.0 135.0 0.0 0.0
51.2335000 3.9065000 1495.0 135.0 0.0 0.0
51.2333333 3.9066667 1500.0 135.0 0.0 0.0
51.2331667 3.9068333 1505.0 135.0 0.0 0.0
51.2330000 3.9070000 1510.0 135.0 0.0 0.0
51.2328333 3.9071667 1515.0 135.0 0.0 0.0
51.2326667 3.9073333 1520.0 135.0 0.0 0.0
51.2325000 3.9075000 1525.0 135.0 0.0 0.0
51.2323333 3.9076667 1530.0 135.0 0.0 0.0
51.2321667 3.9078333 1535.0 135.0 0.0 0.0
51.2320000 3.9080000 1540.0 135.0 0.0 0.0
51.2318333 3.9081667 1545.0 135.0 0.0 0.0
51.2316667 3.9083333 1550.0 135.0 0.0 0.0
51.2315000 3.9085000 1555.0 135.0 0.0 0.0
51.2313333 3.9086667 1560.0 135.0 0.0 0.0
51.2311667 3.9088333 1565.0 135.0 0.0 0.0
51.2310000 3.9090000 1570.0 135.0 0.0 0.0
51.2308333 3.9091667 1575.0 135.0 0.0 0.0
51.2306667 3.9093333 1580.0 135.0 0.0 0.0
51.2305000 3.9095000 1585.0 135.0 0.0 0.0
51.2303333 3.9096667 1590.0 135.0 0.0 0.0
51.2301667 3.9098333 1595.0 135.0 0.0 0.0
51.2300000 3.9100000 1600.0 135.0 0.0 0.0
